Id,Date,Species,Block,Street,Trap,TrapType,AddressNumberAndStreet,Latitude,Longitude,NumMosquitos,WnvPresent
194,2007-06-26,CULEX PIPIENS,4,W ,T135,CDC,4XX W 127TH,,,6,0
195,2007-06-26,CULEX PIPIENS/RESTUANS,4,W ,T135,CDC,4XX W 127TH,,,20,0
196,2007-06-26,CULEX PIPIENS/RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,1,0
197,2007-06-26,CULEX RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,4,0
198,2007-06-26,CULEX RESTUANS,96,S HOYNE AVE,T161,GRAVID,96XX S HOYNE AVE,41.718171022,-87.674858823,5,0
199,2007-06-26,CULEX PIPIENS/RESTUANS,96,S HOYNE AVE,T161,GRAVID,96XX S HOYNE AVE,41.718171022,-87.674858823,3,0
200,2007-07-02,CULEX PIPIENS/RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,3,0
201,2007-07-02,CULEX RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,2,0
202,2007-07-02,CULEX RESTUANS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,1,0
203,2007-07-02,CULEX PIPIENS/RESTUANS,60,W ROSCOE ST,T005,GRAVID,60XX W ROSCOE ST,41.941990513,-87.777231472,3,0
204,2007-07-02,CULEX RESTUANS,60,N AVONDALE AVE,T006,GRAVID,60XX N AVONDALE AVE,41.99023373,-87.797219879,1,0
205,2007-07-02,CULEX RESTUANS,62,N MANDELL AVE,T007,CDC,62XX N MANDELL AVE,41.995492419,-87.769608945,4,0
206,2007-07-02,CULEX PIPIENS/RESTUANS,62,N MANDELL AVE,T007,CDC,62XX N MANDELL AVE,41.995492419,-87.769608945,4,0
207,2007-07-02,CULEX PIPIENS/RESTUANS,12,W GREENLEAF AVE,T018,GRAVID,12XX W GREENLEAF AVE,42.010529289,-87.660845069,1,0
208,2007-07-02,CULEX PIPIENS/RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,4,0
209,2007-07-02,CULEX RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,3,0
210,2007-07-02,CULEX RESTUANS,38,N CALIFORNIA AVE,T019,GRAVID,38XX N CALIFORNIA AVE,41.95166715,-87.69802789,1,0
211,2007-07-02,CULEX RESTUANS,91,W HIGGINS RD,T009,CDC,91XX W HIGGINS RD,41.988586396,-87.854473351,2,0
212,2007-07-02,CULEX RESTUANS,58,N WESTERN AVE,T028,CDC,58XX N WESTERN AVE,41.987244608,-87.68941677,5,0
213,2007-07-02,CULEX PIPIENS/RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,6,0
214,2007-07-02,CULEX PIPIENS,58,N WESTERN AVE,T028,CDC,58XX N WESTERN AVE,41.987244608,-87.68941677,1,0
215,2007-07-02,CULEX SALINARIUS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,1,0
216,2007-07-02,CULEX PIPIENS/RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,6,0
217,2007-07-02,CULEX PIPIENS/RESTUANS,58,N WESTERN AVE,T028,CDC,58XX N WESTERN AVE,41.987244608,-87.68941677,1,0
218,2007-07-02,CULEX RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,1,0
219,2007-07-02,CULEX RESTUANS,1,N CENTRAL PARK DR,T030,CDC,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,2,0
220,2007-07-02,CULEX PIPIENS/RESTUANS,1,N CENTRAL PARK DR,T030,CDC,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,3,0
221,2007-07-02,CULEX PIPIENS/RESTUANS,64,W STRONG ST,T014,GRAVID,64XX W STRONG ST,41.970102411,-87.789130645,5,0
222,2007-07-02,CULEX PIPIENS/RESTUANS,68,W BELDEN AVE,T037,GRAVID,68XX W BELDEN AVE,41.921053914,-87.795750701,1,0
223,2007-07-02,CULEX RESTUANS,68,W BELDEN AVE,T037,GRAVID,68XX W BELDEN AVE,41.921053914,-87.795750701,2,0
224,2007-07-02,CULEX RESTUANS,64,W STRONG ST,T014,GRAVID,64XX W STRONG ST,41.970102411,-87.789130645,1,0
225,2007-07-02,CULEX PIPIENS/RESTUANS,3,W ,T043,GRAVID,3XX W 18TH ST,41.857837294,-87.635861986,5,0
226,2007-07-02,CULEX PIPIENS/RESTUANS,79,W FOSTER AVE,T015,GRAVID,79XX W FOSTER AVE,41.974182874,-87.825240931,3,0
227,2007-07-02,CULEX RESTUANS,3,E RANDOLPH ST,T044,CDC,3XX E RANDOLPH ST,41.884199585,-87.620086647,1,0
228,2007-07-02,CULEX RESTUANS,72,N OKETO AVE,T016,GRAVID,72XX N OKETO AVE,42.013029275,-87.811349732,1,0
229,2007-07-02,CULEX PIPIENS/RESTUANS,3,E RANDOLPH ST,T044,CDC,3XX E RANDOLPH ST,41.884199585,-87.620086647,2,0
230,2007-07-02,CULEX PIPIENS/RESTUANS,6,W MONTROSE DR,T017,GRAVID,6XX W MONTROSE DR,41.962014638,-87.646847726,1,0
231,2007-07-02,CULEX PIPIENS/RESTUANS,15,W WEBSTER AVE,T045,GRAVID,15XX W WEBSTER AVE,41.921704574,-87.666963235,2,0
232,2007-07-02,CULEX RESTUANS,15,W WEBSTER AVE,T045,GRAVID,15XX W WEBSTER AVE,41.921704574,-87.666963235,2,0
233,2007-07-02,CULEX RESTUANS,25,W GRAND AVE,T046,CDC,25XX W GRAND AVE,41.892219983,-87.691697729,16,0
234,2007-07-02,CULEX PIPIENS/RESTUANS,22,W ,T087,GRAVID,22XX W 113TH ST,41.688192849,-87.676873112,2,0
235,2007-07-02,CULEX RESTUANS,22,W ,T087,GRAVID,22XX W 113TH ST,41.688192849,-87.676873112,3,0
236,2007-07-02,CULEX PIPIENS/RESTUANS,25,W GRAND AVE,T046,CDC,25XX W GRAND AVE,41.892219983,-87.691697729,3,0
237,2007-07-02,CULEX RESTUANS,11,S CALIFORNIA AVE,T047,CDC,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,8,0
238,2007-07-02,CULEX PIPIENS/RESTUANS,11,S CALIFORNIA AVE,T047,CDC,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,4,0
239,2007-07-02,CULEX PIPIENS/RESTUANS,105,S CALIFORNIA AVE,T088,CDC,105XX S CALIFORNIA AVE,41.701009731,-87.691501699,1,0
240,2007-07-02,CULEX RESTUANS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,1,0
241,2007-07-02,CULEX PIPIENS/RESTUANS,25,S THROOP ST,T051,CDC,25XX S THROOP ST,41.845529477,-87.656050135,1,0
242,2007-07-02,CULEX PIPIENS/RESTUANS,104,S VINCENNES AVE,T089,GRAVID,104XX S VINCENNES AVE,41.704338415,-87.657084272,1,0
243,2007-07-02,CULEX RESTUANS,22,N CANNON DR,T054,GRAVID,22XX N CANNON DR,41.922512377,-87.63237767,1,0
244,2007-07-02,CULEX PIPIENS/RESTUANS,22,N CANNON DR,T054,GRAVID,22XX N CANNON DR,41.922512377,-87.63237767,2,0
245,2007-07-02,CULEX PIPIENS/RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,2,0
246,2007-07-02,CULEX PIPIENS/RESTUANS,10,W ,T085,GRAVID,10XX W 95TH ST,41.721479435,-87.650621492,2,0
247,2007-07-02,CULEX RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,11,0
248,2007-07-02,CULEX RESTUANS,2,W ,T096,CDC,2XX W 89TH ST,41.732428064,-87.63105648,4,0
249,2007-07-02,CULEX PIPIENS,2,W ,T096,CDC,2XX W 89TH ST,41.732428064,-87.63105648,3,0
250,2007-07-02,CULEX PIPIENS/RESTUANS,5,N STREETER DR,T129,GRAVID,5XX N STREETER DR,41.891513022,-87.609784822,2,0
251,2007-07-02,CULEX RESTUANS,119,S STATE ST,T092,GRAVID,119XX S STATE ST,41.677447072,-87.622785012,2,0
252,2007-07-02,CULEX RESTUANS,5,N STREETER DR,T129,GRAVID,5XX N STREETER DR,41.891513022,-87.609784822,1,0
253,2007-07-02,CULEX PIPIENS/RESTUANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,1,0
254,2007-07-02,CULEX PIPIENS/RESTUANS,4,W ,T135,CDC,4XX W 127TH,,,16,0
255,2007-07-02,CULEX PIPIENS/RESTUANS,2,W ,T096,CDC,2XX W 89TH ST,41.732428064,-87.63105648,3,0
256,2007-07-02,CULEX RESTUANS,4,W ,T135,CDC,4XX W 127TH,,,12,0
257,2007-07-02,CULEX SALINARIUS,4,W ,T135,CDC,4XX W 127TH,,,2,0
258,2007-07-02,CULEX PIPIENS/RESTUANS,40,N AUSTIN AVE,T142,GRAVID,40XX N AUSTIN AVE,41.953540121,-87.776939042,1,0
259,2007-07-02,CULEX RESTUANS,40,N AUSTIN AVE,T142,GRAVID,40XX N AUSTIN AVE,41.953540121,-87.776939042,1,0
260,2007-07-02,CULEX SALINARIUS,43,N ASHLAND,T145,GRAVID,43XX N ASHLAND,,,1,0
261,2007-07-02,CULEX RESTUANS,42,N RICHMOND ST,T146,GRAVID,42XX N RICHMOND ST,41.958005534,-87.702181075,1,0
262,2007-07-02,CULEX RESTUANS,96,S HOYNE AVE,T161,GRAVID,96XX S HOYNE AVE,41.718171022,-87.674858823,2,0
263,2007-07-02,CULEX RESTUANS,75,N OAKLEY AVE,T148,GRAVID,75XX N OAKLEY AVE,42.01780085,-87.687601446,1,0
264,2007-07-02,CULEX PIPIENS/RESTUANS,96,S HOYNE AVE,T161,GRAVID,96XX S HOYNE AVE,41.718171022,-87.674858823,3,0
265,2007-07-02,CULEX PIPIENS/RESTUANS,15,W GRANVILLE AVE,T149,GRAVID,15XX W GRANVILLE AVE,41.994555861,-87.669425511,1,0
266,2007-07-02,CULEX PIPIENS/RESTUANS,37,N KEDVALE AVE,T218,GRAVID,37XX N KEDVALE AVE,41.948500064,-87.730553187,2,0
267,2007-07-02,CULEX RESTUANS,15,W GRANVILLE AVE,T149,GRAVID,15XX W GRANVILLE AVE,41.994555861,-87.669425511,1,0
268,2007-07-02,CULEX PIPIENS/RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,5,0
269,2007-07-02,CULEX RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,2,0
270,2007-07-02,CULEX PIPIENS/RESTUANS,25,S MILLARD AVE,T152,GRAVID,25XX S MILLARD AVE,41.845715402,-87.715898597,1,0
271,2007-07-02,CULEX PIPIENS/RESTUANS,21,N LAWLER AVE,T154,GRAVID,21XX N LAWLER AVE,41.92041216,-87.752499467,1,0
272,2007-07-02,CULEX PIPIENS/RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,28,0
273,2007-07-02,CULEX RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,4,0
274,2007-07-27,CULEX PIPIENS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,1,0
275,2007-07-27,CULEX RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,11,0
276,2007-07-27,CULEX PIPIENS/RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,23,0
277,2007-07-27,CULEX PIPIENS/RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,3,0
278,2007-07-27,CULEX RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,1,0
279,2007-07-27,CULEX PIPIENS/RESTUANS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,2,0
280,2007-07-27,CULEX RESTUANS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,2,0
281,2007-07-27,CULEX PIPIENS/RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,2,0
282,2007-07-27,CULEX PIPIENS/RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,1,0
283,2007-07-27,CULEX RESTUANS,49,W SUNNYSIDE AVE,T004,CDC,49XX W SUNNYSIDE AVE,41.96261561,-87.751035266,2,0
284,2007-07-27,CULEX PIPIENS/RESTUANS,73,S CICERO AVE,T067,GRAVID,73XX S CICERO AVE,41.760082353,-87.741607161,5,0
285,2007-07-27,CULEX RESTUANS,73,S CICERO AVE,T067,GRAVID,73XX S CICERO AVE,41.760082353,-87.741607161,1,0
286,2007-07-27,CULEX PIPIENS/RESTUANS,60,N AVONDALE AVE,T006,GRAVID,60XX N AVONDALE AVE,41.99023373,-87.797219879,1,0
287,2007-07-27,CULEX RESTUANS,60,N AVONDALE AVE,T006,GRAVID,60XX N AVONDALE AVE,41.99023373,-87.797219879,1,0
288,2007-07-27,CULEX PIPIENS/RESTUANS,81,S ASHLAND,T068,GRAVID,81XX S ASHLAND,,,4,0
289,2007-07-27,CULEX RESTUANS,81,S ASHLAND,T068,GRAVID,81XX S ASHLAND,,,2,0
290,2007-07-27,CULEX PIPIENS/RESTUANS,52,S NORDICA AVE,T070,GRAVID,52XX S NORDICA AVE,41.796975624,-87.797713555,4,0
291,2007-07-27,CULEX PIPIENS/RESTUANS,62,N MANDELL AVE,T007,CDC,62XX N MANDELL AVE,41.995492419,-87.769608945,1,0
292,2007-07-27,CULEX RESTUANS,52,S NORDICA AVE,T070,GRAVID,52XX S NORDICA AVE,41.796975624,-87.797713555,3,0
293,2007-07-27,CULEX RESTUANS,61,S MELVINA AVE,T071,GRAVID,61XX S MELVINA AVE,41.779693355,-87.776597279,1,0
294,2007-07-27,CULEX PIPIENS/RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,2,0
295,2007-07-27,CULEX PIPIENS/RESTUANS,80,S KEDZIE AVE,T072,GRAVID,80XX S KEDZIE AVE,41.746363533,-87.702444868,2,0
296,2007-07-27,CULEX RESTUANS,80,S KEDZIE AVE,T072,GRAVID,80XX S KEDZIE AVE,41.746363533,-87.702444868,1,0
297,2007-07-27,CULEX PIPIENS/RESTUANS,10,E ,T073,GRAVID,10XX E 67TH ST,41.773085401,-87.600167559,7,0
298,2007-08-02,CULEX RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,7,0
299,2007-07-27,CULEX RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,4,0
300,2007-08-02,CULEX PIPIENS/RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,7,0
301,2007-07-27,CULEX RESTUANS,91,W HIGGINS RD,T009,CDC,91XX W HIGGINS RD,41.988586396,-87.854473351,1,0
302,2007-07-27,CULEX PIPIENS/RESTUANS,91,W HIGGINS RD,T009,CDC,91XX W HIGGINS RD,41.988586396,-87.854473351,1,0
303,2007-07-27,CULEX PIPIENS,91,W HIGGINS RD,T009,CDC,91XX W HIGGINS RD,41.988586396,-87.854473351,1,0
304,2007-07-27,CULEX PIPIENS/RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,6,0
305,2007-08-02,CULEX RESTUANS,64,S STONY ISLAND AVE,T077,CDC,64XX S STONY ISLAND AVE,41.778128858,-87.586245035,1,0
306,2007-07-27,CULEX RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,5,0
307,2007-08-02,CULEX PIPIENS/RESTUANS,40,S DEARBORN ST,T081,GRAVID,40XX S DEARBORN ST,41.820051649,-87.627347571,2,0
308,2007-08-02,CULEX RESTUANS,40,S DEARBORN ST,T081,GRAVID,40XX S DEARBORN ST,41.820051649,-87.627347571,1,0
309,2007-07-27,CULEX PIPIENS/RESTUANS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,1,0
310,2007-08-02,CULEX RESTUANS,50,S UNION AVE,T082,GRAVID,50XX S UNION AVE,41.802359309,-87.643075919,3,0
311,2007-08-02,CULEX PIPIENS/RESTUANS,50,S UNION AVE,T082,GRAVID,50XX S UNION AVE,41.802359309,-87.643075919,4,0
312,2007-07-27,CULEX RESTUANS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,1,0
313,2007-08-02,CULEX PIPIENS/RESTUANS,79,S CHICAGO,T083,GRAVID,79XX S CHICAGO,,,4,0
314,2007-08-02,CULEX PIPIENS,79,S CHICAGO,T083,GRAVID,79XX S CHICAGO,,,1,0
315,2007-08-02,CULEX PIPIENS/RESTUANS,2,E ,T084,GRAVID,2XX E 111TH ST,41.692774012,-87.617366151,3,0
316,2007-07-27,CULEX PIPIENS/RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,2,0
317,2007-08-02,CULEX PIPIENS/RESTUANS,10,W ,T085,GRAVID,10XX W 95TH ST,41.721479435,-87.650621492,9,0
318,2007-08-02,CULEX RESTUANS,10,W ,T085,GRAVID,10XX W 95TH ST,41.721479435,-87.650621492,1,0
319,2007-07-27,CULEX PIPIENS/RESTUANS,79,W FOSTER AVE,T015,GRAVID,79XX W FOSTER AVE,41.974182874,-87.825240931,1,0
320,2007-08-02,CULEX PIPIENS/RESTUANS,22,W ,T086,GRAVID,22XX W 113TH ST,41.68817059,-87.678251676,8,0
321,2007-07-27,CULEX RESTUANS,79,W FOSTER AVE,T015,GRAVID,79XX W FOSTER AVE,41.974182874,-87.825240931,2,0
322,2007-08-02,CULEX RESTUANS,22,W ,T087,GRAVID,22XX W 113TH ST,41.688192849,-87.676873112,8,0
323,2007-07-27,CULEX RESTUANS,79,W FOSTER AVE,T015,GRAVID,79XX W FOSTER AVE,41.974182874,-87.825240931,1,0
324,2007-08-02,CULEX PIPIENS/RESTUANS,22,W ,T087,GRAVID,22XX W 113TH ST,41.688192849,-87.676873112,27,0
325,2007-07-27,CULEX PIPIENS/RESTUANS,72,N OKETO AVE,T016,GRAVID,72XX N OKETO AVE,42.013029275,-87.811349732,4,0
326,2007-08-02,CULEX PIPIENS,105,S CALIFORNIA AVE,T088,CDC,105XX S CALIFORNIA AVE,41.701009731,-87.691501699,1,0
327,2007-08-02,CULEX RESTUANS,105,S CALIFORNIA AVE,T088,CDC,105XX S CALIFORNIA AVE,41.701009731,-87.691501699,2,0
328,2007-07-27,CULEX PIPIENS/RESTUANS,12,W GREENLEAF AVE,T018,GRAVID,12XX W GREENLEAF AVE,42.010529289,-87.660845069,2,0
329,2007-08-02,CULEX PIPIENS/RESTUANS,105,S CALIFORNIA AVE,T088,CDC,105XX S CALIFORNIA AVE,41.701009731,-87.691501699,3,0
330,2007-07-27,CULEX PIPIENS/RESTUANS,49,W BALMORAL AVE,T025,GRAVID,49XX W BALMORAL AVE,41.979049924,-87.751773965,1,0
331,2007-08-02,CULEX PIPIENS/RESTUANS,104,S VINCENNES AVE,T089,GRAVID,104XX S VINCENNES AVE,41.704338415,-87.657084272,4,0
332,2007-07-27,CULEX PIPIENS/RESTUANS,58,N WESTERN AVE,T028,CDC,58XX N WESTERN AVE,41.987244608,-87.68941677,1,0
333,2007-08-02,CULEX PIPIENS/RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,10,0
334,2007-08-02,CULEX RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,3,0
335,2007-07-27,CULEX RESTUANS,58,N WESTERN AVE,T028,CDC,58XX N WESTERN AVE,41.987244608,-87.68941677,2,0
336,2007-08-02,CULEX RESTUANS,119,S PEORIA ST,T091,GRAVID,119XX S PEORIA ST,41.677032353,-87.644465075,2,0
337,2007-07-27,CULEX PIPIENS/RESTUANS,1,N CENTRAL PARK DR,T030,CDC,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,10,0
338,2007-08-02,CULEX PIPIENS/RESTUANS,119,S PEORIA ST,T091,GRAVID,119XX S PEORIA ST,41.677032353,-87.644465075,10,0
339,2007-07-27,CULEX RESTUANS,1,N CENTRAL PARK DR,T030,CDC,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,14,0
340,2007-08-02,CULEX PIPIENS,119,S STATE ST,T092,GRAVID,119XX S STATE ST,41.677447072,-87.622785012,3,0
341,2007-08-02,CULEX PIPIENS/RESTUANS,119,S STATE ST,T092,GRAVID,119XX S STATE ST,41.677447072,-87.622785012,6,0
342,2007-07-27,CULEX PIPIENS/RESTUANS,5,S CENTRAL AVE,T031,CDC,5XX S CENTRAL AVE,41.872872862,-87.764736532,1,0
343,2007-08-02,CULEX PIPIENS/RESTUANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,1,0
344,2007-08-02,CULEX PIPIENS/RESTUANS,2,W ,T096,CDC,2XX W 89TH ST,41.732428064,-87.63105648,9,1
345,2007-07-27,CULEX PIPIENS/RESTUANS,30,S HOYNE,T035,GRAVID,30XX S HOYNE,,,3,0
346,2007-08-02,CULEX RESTUANS,2,W ,T096,CDC,2XX W 89TH ST,41.732428064,-87.63105648,18,0
347,2007-07-27,CULEX RESTUANS,30,S HOYNE,T035,GRAVID,30XX S HOYNE,,,1,0
348,2007-08-02,CULEX PIPIENS,2,W ,T096,CDC,2XX W 89TH ST,41.732428064,-87.63105648,3,0
349,2007-08-02,CULEX SALINARIUS,2,W ,T096,CDC,2XX W 89TH ST,41.732428064,-87.63105648,3,0
350,2007-07-27,CULEX PIPIENS/RESTUANS,68,W BELDEN AVE,T037,GRAVID,68XX W BELDEN AVE,41.921053914,-87.795750701,7,0
351,2007-07-27,CULEX RESTUANS,68,W BELDEN AVE,T037,GRAVID,68XX W BELDEN AVE,41.921053914,-87.795750701,1,0
352,2007-08-02,CULEX PIPIENS/RESTUANS,8,E ,T097,GRAVID,8XX E 138TH ST,41.644720066,-87.601851528,1,0
353,2007-07-27,CULEX PIPIENS/RESTUANS,17,N PULASKI RD,T039,GRAVID,17XX N PULASKI RD,41.913567582,-87.726300302,2,0
354,2007-07-27,CULEX PIPIENS/RESTUANS,52,S KOLMAR AVE,T114,GRAVID,52XX S KOLMAR AVE,41.798210726,-87.736924963,4,0
355,2007-07-27,CULEX PIPIENS/RESTUANS,5,N STREETER DR,T129,GRAVID,5XX N STREETER DR,41.891513022,-87.609784822,1,0
356,2007-07-27,CULEX PIPIENS/RESTUANS,3,W ,T043,GRAVID,3XX W 18TH ST,41.857837294,-87.635861986,4,0
357,2007-08-02,CULEX RESTUANS,4,W ,T135,CDC,4XX W 127TH,,,14,0
358,2007-07-27,CULEX PIPIENS,3,W ,T043,GRAVID,3XX W 18TH ST,41.857837294,-87.635861986,1,0
359,2007-08-02,CULEX PIPIENS,4,W ,T135,CDC,4XX W 127TH,,,2,0
360,2007-07-27,CULEX PIPIENS/RESTUANS,15,W WEBSTER AVE,T045,GRAVID,15XX W WEBSTER AVE,41.921704574,-87.666963235,5,0
361,2007-08-02,CULEX PIPIENS/RESTUANS,4,W ,T135,CDC,4XX W 127TH,,,8,0
362,2007-07-27,CULEX RESTUANS,53,W AGATITE AVE,T141,GRAVID,53XX W AGATITE AVE,41.961584365,-87.760616703,3,0
363,2007-07-27,CULEX RESTUANS,15,W WEBSTER AVE,T045,GRAVID,15XX W WEBSTER AVE,41.921704574,-87.666963235,1,0
364,2007-07-27,CULEX PIPIENS/RESTUANS,53,W AGATITE AVE,T141,GRAVID,53XX W AGATITE AVE,41.961584365,-87.760616703,4,0
365,2007-07-27,CULEX PIPIENS,25,W GRAND AVE,T046,CDC,25XX W GRAND AVE,41.892219983,-87.691697729,3,0
366,2007-07-27,CULEX RESTUANS,40,N AUSTIN AVE,T142,GRAVID,40XX N AUSTIN AVE,41.953540121,-87.776939042,1,0
367,2007-07-27,CULEX PIPIENS/RESTUANS,25,W GRAND AVE,T046,CDC,25XX W GRAND AVE,41.892219983,-87.691697729,13,0
368,2007-07-27,CULEX PIPIENS/RESTUANS,40,N AUSTIN AVE,T142,GRAVID,40XX N AUSTIN AVE,41.953540121,-87.776939042,3,0
369,2007-07-27,CULEX RESTUANS,25,W GRAND AVE,T046,CDC,25XX W GRAND AVE,41.892219983,-87.691697729,5,0
370,2007-07-27,CULEX RESTUANS,65,N OAK PARK AVE,T143,GRAVID,65XX N OAK PARK AVE,,,1,0
371,2007-07-27,CULEX PIPIENS/RESTUANS,33,N RUTHERFORD AVE,T144,GRAVID,33XX N RUTHERFORD AVE,41.940781698,-87.794429759,1,0
372,2007-07-27,CULEX RESTUANS,11,S CALIFORNIA AVE,T047,CDC,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,1,0
373,2007-07-27,CULEX PIPIENS/RESTUANS,42,N RICHMOND ST,T146,GRAVID,42XX N RICHMOND ST,41.958005534,-87.702181075,6,0
374,2007-07-27,CULEX PIPIENS/RESTUANS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,2,0
375,2007-07-27,CULEX RESTUANS,75,N OAKLEY AVE,T148,GRAVID,75XX N OAKLEY AVE,42.01780085,-87.687601446,2,0
376,2007-07-27,CULEX RESTUANS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,1,0
377,2007-07-27,CULEX PIPIENS/RESTUANS,75,N OAKLEY AVE,T148,GRAVID,75XX N OAKLEY AVE,42.01780085,-87.687601446,2,0
378,2007-07-27,CULEX PIPIENS/RESTUANS,11,W CHICAGO AVE,T049,GRAVID,11XX W CHICAGO AVE,41.896131093,-87.656762124,6,0
379,2007-07-27,CULEX PIPIENS/RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,5,0
380,2007-07-27,CULEX RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,2,0
381,2007-07-27,CULEX RESTUANS,11,W CHICAGO AVE,T049,GRAVID,11XX W CHICAGO AVE,41.896131093,-87.656762124,2,0
382,2007-07-27,CULEX PIPIENS/RESTUANS,25,S MILLARD AVE,T152,GRAVID,25XX S MILLARD AVE,41.845715402,-87.715898597,1,0
383,2007-07-27,CULEX PIPIENS/RESTUANS,25,S THROOP ST,T051,CDC,25XX S THROOP ST,41.845529477,-87.656050135,1,0
384,2007-07-27,CULEX PIPIENS/RESTUANS,63,W ,T155,GRAVID,63XX W 64TH ST,41.776005392,-87.779407668,2,0
385,2007-08-02,CULEX PIPIENS,8,W ,T157,GRAVID,8XX W 37TH PL,41.826476467,-87.64673198,1,0
386,2007-07-27,CULEX RESTUANS,22,N CANNON DR,T054,GRAVID,22XX N CANNON DR,41.922512377,-87.63237767,1,0
